,listing_id,listing_emotional_anger,listing_emotional_disgust,listing_emotional_fear,listing_emotional_joy,listing_emotional_sadness,listing_language_analytical,listing_language_confident,listing_language_tentative,listing_social_openness_big5,listing_social_conscientiousness_big5,listing_social_extraversion_big5,listing_social_agreeableness_big5,listing_social_emotional_range_big5,review_emotional_anger,review_emotional_disgust,review_emotional_fear,review_emotional_joy,review_emotional_sadness,review_language_analytical,review_language_confident,review_language_tentative,review_social_openness_big5,review_social_conscientiousness_big5,review_social_extraversion_big5,review_social_agreeableness_big5,review_social_emotional_range_big5
4498,9475051,0.111032,0.090664,0.070392,0.671142,0.140672,0.34377,0,0.358302,0.370125,0.769639,0.872093,0.540973,0.713729,0.025646,0.011173,0.019558,0.893952,0.024767,0.001139,0,0.647781,0.704017,0.877739,0.632569,0.717579,0.919807
4499,9475051,0.111032,0.090664,0.070392,0.671142,0.140672,0.34377,0,0.358302,0.370125,0.769639,0.872093,0.540973,0.713729,0.010837,0.010295,0.03006,0.902602,0.024846,0,0,0,0.180827,0.276921,0.593539,0.609248,0.48311
4500,9475051,0.111032,0.090664,0.070392,0.671142,0.140672,0.34377,0,0.358302,0.370125,0.769639,0.872093,0.540973,0.713729,0.144456,0.004708,0.004266,0.854393,0.010862,0.479296,0.906441,0,0.303262,0.420546,0.539786,0.96772,0.483648
4501,9475051,0.111032,0.090664,0.070392,0.671142,0.140672,0.34377,0,0.358302,0.370125,0.769639,0.872093,0.540973,0.713729,0.085162,0.44493,0.058308,0.580829,0.142643,0.660894,0.580099,0,0.69716,0.143892,0.71264,0.062707,0.839028
4502,9475051,0.111032,0.090664,0.070392,0.671142,0.140672,0.34377,0,0.358302,0.370125,0.769639,0.872093,0.540973,0.713729,0.019972,0.032661,0.027072,0.837208,0.066032,0.04042,0,0,0.416828,0.472829,0.85045,0.977156,0.472695
4503,11046194,0.10345,0.081023,0.097371,0.514896,0.195453,0,0,0.618141,0.107271,0.227291,0.646075,0.31221,0.459949,0.051723,0.035325,0.042238,0.125573,0.107809,0,0,0,0.173768,0.131354,0.47174,0.604042,0.12683
4504,11046194,0.10345,0.081023,0.097371,0.514896,0.195453,0,0,0.618141,0.107271,0.227291,0.646075,0.31221,0.459949,0.04023,0.014355,0.048355,0.757828,0.031855,0.560356,0.942754,0,0.319162,0.401099,0.426446,0.910789,0.271393
4505,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.079874,0.032682,0.053264,0.826565,0.03091,0.519495,0,0.326393,0.047934,0.553667,0.285801,0.892524,0.219796
4506,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.037342,0.133265,0.006515,0.800465,0.0211,0.135426,0.929128,0,0.312323,0.249331,0.765411,0.510129,0.698203
4507,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.598971,0.239701,0.331028,0.068703,0.094686,0.575071,0,0.808202,0.632577,0.027447,0.674335,0.086169,0.232119
4508,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.093107,0.036673,0.037021,0.754564,0.114456,0.778585,0,0.80186,0.280145,0.49345,0.422315,0.513627,0.66065
4509,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.020169,0.013552,0.005261,0.920512,0.010513,0,0.952663,0,0.766684,0.618436,0.897393,0.993707,0.248901
4510,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.109427,0.0314,0.126317,0.607528,0.153121,0.942817,0.966751,0,0.02796,0.085318,0.438714,0.802916,0.022215
4511,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.17543,0.126781,0.188944,0.477125,0.251271,0.396831,0.577118,0,0.419334,0.015352,0.809623,0.17347,0.252506
4512,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.084127,0.06781,0.471726,0.704878,0.114864,0.455661,0.522234,0,0.692778,0.03991,0.950861,0.547177,0.341241
4513,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.104119,0.060424,0.206659,0.570599,0.127339,0.365911,0,0.521521,0.346412,0.067182,0.248453,0.040308,0.764128
4514,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.022576,0.023545,0.023329,0.86725,0.041291,0.025586,0,0.733641,0.20994,0.00033,0.193851,0.257627,0.002212
4515,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.009779,0.053855,0.049122,0.83158,0.067174,0.517873,0,0.887226,0.677431,0.881947,0.508085,0.721939,0.707903
4516,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.111379,0.010373,0.076313,0.762419,0.048671,0.053373,0.726613,0,0.191075,0.016617,0.454367,0.724552,0.10733
4517,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.024481,0.008151,0.002913,0.895321,0.017234,0.292239,0.945261,0,0.864121,0.350107,0.952509,0.886388,0.607596
4518,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.009893,0.020774,0.021159,0.94267,0.006389,0.89196,0.770765,0,0.503905,0.26126,0.605423,0.380049,0.546063
4519,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.210164,0.063812,0.107665,0.48067,0.034258,0.761579,0.935988,0,0.616215,0.592536,0.675374,0.70038,0.893822
4520,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.039511,0.024249,0.012337,0.829612,0.023438,0.874714,0,0.827288,0.714939,0.702146,0.9727,0.990944,0.905424
4521,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.103093,0.077003,0.0887,0.4271,0.336258,0.861624,0,0.299426,0.480059,0.086615,0.824167,0.698229,0.457483
4522,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.04868,0.013321,0.010437,0.692356,0.019758,0.056238,0.989922,0,0.310497,0.135607,0.586119,0.570372,0.140127
4523,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.01599,0.105698,0.10752,0.698234,0.112252,0.482451,0.949224,0,0.289677,0.222196,0.510913,0.679589,0.364322
4524,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.034447,0.040153,0.057239,0.83708,0.020744,0.707538,0.874814,0,0.053171,0.473985,0.887931,0.808095,0.883455
4525,5541158,0.105249,0.103723,0.074973,0.619703,0.200093,0.390163,0.735936,0,0.150107,0.191663,0.652706,0.1382,0.256511,0.050376,0.037546,0.040344,0.644542,0.065772,0,0,0,0.257809,0.408776,0.701115,0.378397,0.537802
4526,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.07931,0.029248,0.047253,0.421094,0.255769,0.541591,0,0,0.172223,0.104772,0.950594,0.541353,0.421939
4527,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.146953,0.054337,0.038747,0.770512,0.023434,0.037342,0.86436,0,0.124841,0.367031,0.609921,0.912877,0.654201
4528,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.022998,0.002903,0.024023,0.913688,0.030689,0.192418,0.583105,0,0.086885,0.631072,0.68451,0.995106,0.073819
4529,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.104006,0.089427,0.074976,0.625502,0.165514,0.954427,0,0,0.757419,0.964803,0.839711,0.981357,0.620021
4530,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.006346,0.001793,0.000748,0.951385,0.020533,0.402199,0.979426,0,0.60193,0.271122,0.955336,0.794511,0.641152
4531,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.063555,0.02995,0.03545,0.779178,0.103945,0,0.995496,0,0.531773,0.152485,0.657595,0.926791,0.06947
4532,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.005894,0.003869,0.026029,0.956038,0.0037,0.019275,0,0,0.769269,0.3568,0.619544,0.81251,0.331697
4533,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.053476,0.024303,0.017562,0.786357,0.007628,0.751838,0,0,0.261121,0.23821,0.884838,0.974179,0.776135
4534,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.063247,0.034519,0.038096,0.764327,0.111289,0.008952,0.895883,0,0.00508,0.007599,0.298145,0.563085,0.001393
4535,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.046355,0.006362,0.015888,0.902643,0.012255,0.096699,0,0,0.609076,0.132485,0.866859,0.789606,0.283124
4536,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.040546,0.119855,0.012391,0.820988,0.022153,0,0.849827,0,0.60358,0.853095,0.843744,0.956487,0.416084
4537,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.021048,0.009096,0.03801,0.871009,0.024496,0.965157,0.828525,0,0.507633,0.47942,0.849626,0.690403,0.839841
4538,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.03842,0.033094,0.047147,0.672046,0.491721,0.00337,0.831823,0,0.242153,0.634081,0.907412,0.995957,0.861929
4539,7893027,0.109153,0.571988,0.10345,0.607533,0.149049,0.392059,0.56639,0,0.270935,0.144543,0.962299,0.588355,0.388374,0.022516,0.012998,0.017742,0.922445,0.004878,0.280846,0,0.616216,0.703832,0.726199,0.962249,0.992518,0.438586
4540,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.12305,0.028158,0.022355,0.793649,0.01683,0.667252,0.835245,0,0.372885,0.174719,0.786281,0.986575,0.166368
4541,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.047705,0.064443,0.051743,0.804254,0.101913,0.411949,0.843719,0,0.852257,0.806416,0.95228,0.961707,0.878238
4542,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.050737,0.0869,0.039835,0.726164,0.10575,0.462377,0,0.526858,0.210826,0.32702,0.868113,0.938477,0.394986
4543,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.014587,0.023536,0.030903,0.882192,0.047185,0.214957,0.929128,0,0.589532,0.89039,0.876775,0.999661,0.87935
4544,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.022477,0.008037,0.002864,0.964365,0.004105,0.012005,0.914714,0,0.267709,0.183006,0.979108,0.997322,0.217389
4545,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.015279,0.013583,0.032901,0.881389,0.057539,0.241046,0,0.623954,0.19557,0.545372,0.94736,0.999211,0.268077
4546,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.032184,0.009251,0.012241,0.935167,0.002967,0,0.655978,0,0.415044,0.715579,0.976615,0.999965,0.396594
4547,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.047795,0.074567,0.036534,0.761971,0.170922,0.530786,0.545859,0,0.423876,0.700771,0.976668,0.998541,0.421448
4548,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.016441,0.078128,0.02674,0.870599,0.023309,0.174395,0,0.836844,0.192988,0.797955,0.993707,0.994058,0.767062
4549,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.019305,0.011504,0.02418,0.918064,0.028423,0.000181,0,0,0.79951,0.228475,0.972898,0.984513,0.630774
4550,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.072759,0.090453,0.069852,0.697838,0.117068,0.495256,0.444832,0,0.7013,0.394674,0.976967,0.908345,0.745194
4551,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.17168,0.188143,0.135517,0.129522,0.549966,0,0.898327,0,0.716998,0.771223,0.650248,0.977092,0.636746
4552,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.036755,0.062867,0.042623,0.718044,0.081597,0,0.761642,0,0.836985,0.531675,0.934982,0.998576,0.398221
4553,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.060287,0.043487,0.055081,0.721059,0.105526,0,0.850897,0,0.553401,0.762889,0.986081,0.997519,0.383019
4554,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.07336,0.024006,0.06369,0.804909,0.045636,0.243104,0.857091,0,0.204879,0.416379,0.964621,0.992267,0.251836
4555,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.015102,0.005645,0.024749,0.862801,0.058271,0.733403,0,0,0.382861,0.414846,0.925713,0.969908,0.52486
4556,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.035204,0.025536,0.016176,0.911172,0.02065,0.004043,0.159875,0,0.601306,0.982447,0.989895,0.999991,0.709745
4557,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.041814,0.008291,0.025035,0.877119,0.042259,0.596122,0,0,0.18057,0.489929,0.987867,0.801244,0.703082
4558,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.036631,0.080962,0.049071,0.747345,0.044146,0.770373,0.659623,0,0.670542,0.677151,0.985596,0.861976,0.568491
4559,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.014489,0.007528,0.029134,0.894265,0.042118,0.017218,0.618451,0,0.872796,0.143167,0.97131,0.928757,0.413091
4560,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.042638,0.013164,0.023797,0.859706,0.069326,0,0.409407,0,0.690191,0.991014,0.973318,0.999527,0.481813
4561,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.012753,0.007975,0.008391,0.962802,0.007572,0,0,0.196453,0.731477,0.573756,0.946582,0.999978,0.272549
4562,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.094051,0.079874,0.116263,0.627208,0.182568,0.15938,0.689935,0,0.162227,0.501012,0.804137,0.56808,0.67868
4563,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.042991,0.069385,0.074332,0.71339,0.192357,0.864706,0,0.098931,0.84599,0.590491,0.834585,0.997489,0.597747
4564,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.023408,0.004014,0.014948,0.912367,0.00982,0.324507,0.942754,0,0.356851,0.844368,0.917397,0.995164,0.693594
4565,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.034695,0.025035,0.059383,0.788829,0.116222,0.280846,0,0.664175,0.132047,0.446657,0.747943,0.868701,0.611331
4566,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.024529,0.02135,0.012679,0.914266,0.00219,0,0,0,0.834595,0.278856,0.769558,0.770261,0.366352
4567,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.068129,0.062518,0.077795,0.740449,0.121049,0.330507,0,0,0.404079,0.275161,0.804883,0.989091,0.342074
4568,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.008868,0.015433,0.003,0.935644,0.028232,0.791946,0,0.448741,0.473107,0.652222,0.990506,0.999345,0.29286
4569,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.011917,0.013778,0.019705,0.86505,0.04729,0.60773,0.83356,0,0.36086,0.608072,0.871392,0.993447,0.60137
4570,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.017232,0.026626,0.006909,0.941412,0.011669,0.677232,0.780034,0,0.101328,0.807776,0.772707,0.99735,0.610043
4571,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.014292,0.004924,0.02209,0.908676,0.051382,0.640331,0.966751,0,0.108485,0.080079,0.804709,0.996993,0.114539
4572,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.017791,0.002669,0.021352,0.914591,0.01746,0.485014,0.981352,0,0.079098,0.583476,0.873099,0.999558,0.375196
4573,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.043866,0.032323,0.037401,0.800453,0.042185,0,0.91171,0,0.56591,0.725504,0.859724,0.710432,0.599225
4574,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.021739,0.014723,0.031692,0.901263,0.03248,0.651365,0,0.874805,0.108768,0.014523,0.978777,0.996936,0.183722
4575,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.436997,0.107694,0.09562,0.61944,0.13743,0.486328,0.923145,0,0.481035,0.639195,0.939256,0.968092,0.452299
4576,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.040855,0.079999,0.049111,0.740176,0.071902,0.548151,0.876563,0,0.28725,0.538749,0.814527,0.821091,0.762296
4577,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.139392,0.446191,0.06926,0.65638,0.109915,0.857009,0.852271,0,0.250654,0.769163,0.884672,0.759099,0.7482
4578,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.009905,0.003505,0.011995,0.957302,0.010433,0.004127,0.859164,0,0.557041,0.906304,0.993766,0.999886,0.764512
4579,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.007041,0.033365,0.007389,0.951426,0.00561,0.114663,0,0.31937,0.537427,0.411359,0.993421,0.98345,0.52856
4580,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.068289,0.058097,0.070709,0.723494,0.118906,0.001467,0.674519,0,0.462579,0.781636,0.599524,0.990342,0.482661
4581,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.074791,0.024221,0.023662,0.857904,0.034585,0,0,0,0.124547,0.496021,0.867897,0.992634,0.204809
4582,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.082087,0.098717,0.067608,0.720215,0.147139,0.539071,0,0.107054,0.564616,0.494937,0.90295,0.982507,0.332525
4583,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.029211,0.023922,0.054968,0.78601,0.076592,0.007511,0,0.36873,0.337274,0.609991,0.896415,0.991416,0.673804
4584,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.022362,0.068688,0.009207,0.841127,0.01739,0.002771,0.838624,0,0.852878,0.745307,0.986133,0.994034,0.86109
4585,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.076691,0.050195,0.050754,0.701323,0.169071,0.13415,0.916214,0,0.428635,0.660321,0.984085,0.694288,0.551024
4586,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.019162,0.024846,0.024725,0.897446,0.018311,0,0,0.827288,0.797793,0.701439,0.976063,0.999289,0.578756
4587,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.036082,0.066832,0.086405,0.828051,0.011289,0.190491,0,0.564885,0.270346,0.090377,0.968895,0.85657,0.405535
4588,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.054206,0.036183,0.133105,0.75869,0.126119,0.35074,0.651166,0,0.381166,0.415185,0.57104,0.840768,0.312015
4589,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.054145,0.08107,0.061981,0.719282,0.150048,0,0.726613,0,0.74265,0.798743,0.976371,0.92552,0.889422
4590,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.018672,0.03246,0.030495,0.878473,0.048615,0,0,0.874805,0.132209,0.895523,0.814818,0.969054,0.777651
4591,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0,0,0,0,0,0.417844,0,0,0.505069,0.292245,0.482803,0.521799,0.637608
4592,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.031119,0.157291,0.031112,0.537268,0.131453,0.716755,0,0.738174,0.602591,0.155899,0.945214,0.912784,0.479758
4593,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.142858,0.114704,0.087597,0.558843,0.145942,0.523981,0.801423,0,0.433041,0.192154,0.794169,0.986059,0.327657
4594,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.077063,0.073953,0.093728,0.725485,0.536375,0.320223,0,0.281044,0.705415,0.941816,0.815543,0.963796,0.822412
4595,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.058542,0.672767,0.04971,0.121499,0.0927,0.009278,0,0,0.149349,0.12824,0.441509,0.604987,0.101613
4596,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.019352,0.01833,0.012185,0.915236,0.030137,0,0.981352,0,0.837848,0.873422,0.925419,0.913009,0.823953
4597,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.020419,0.015162,0.008336,0.948527,0.011825,0,0,0.68097,0.116011,0.513162,0.942572,0.960452,0.525345
4598,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.246757,0.123265,0.054925,0.164325,0.069134,0.334766,0,0,0.156034,0.130694,0.4494,0.603275,0.145058
4601,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.024698,0.027493,0.009485,0.884403,0.020658,0,0.983213,0,0.626035,0.13748,0.799082,0.980055,0.555593
4602,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.060707,0.267333,0.011048,0.673309,0.023894,0.004127,0.947749,0,0.267137,0.347904,0.81913,0.759675,0.876337
4603,2781052,0.098353,0.084978,0.090032,0.666388,0.423158,0.322622,0,0.224172,0.329653,0.102163,0.832575,0.335404,0.34836,0.037204,0.008775,0.009695,0.931974,0.011302,0,0.874814,0,0.594611,0.774597,0.990663,0.999859,0.311191
